Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Doji Body Threshold (%),Star Gap Threshold (%),Minimum Body Size for Star Pattern (%),Maximum Middle Candle Body Size (%),Trade Quantity,Risk/Reward Ratio,Maximum Trades Per Day,Trading Start Hour (ET),Trading Start Minute,Trading End Hour (ET),Trading End Minute,Force Close Hour (ET),Force Close Minute,Use ADX Filter,ADX Length,ADX Threshold,Show Pattern Markers,Show Pattern Labels,Show SL/TP Levels,Marker Size
23,"COMEX_MINI:MGC1!","5","-1,066.00","-813.00","-253.00","43.92","43.48","44.30","0.75","0.63","0.88","1,478.00","123,040.00",148,69,79,0,0,0,"-7.20","-11.78","-3.20","50.52","45.20","55.09","52.41","55.62","49.57","211.00","121.00","211.00","160.00","160.00","156.00",40,50,1,7,0,14,0,"false",10,25,"true","true","true","Normal"
24,"COMEX_MINI:MGC1!","5","-879.00","-952.00","73.00","44.14","39.73","48.61","0.81","0.62","1.04","1,407.00","126,016.00",145,73,72,1,1,0,"-6.06","-13.04","1.01","57.50","54.21","60.23","56.28","57.36","55.00","211.00","126.00","211.00","160.00","160.00","156.00",50,50,1,7,0,14,0,"false",10,25,"true","true","true","Normal"
25,"COMEX_MINI:MGC1!","5","37.00","194.00","-157.00","46.46","49.33","42.31","1.01","1.10","0.90","680.00","126,144.00",127,75,52,1,1,0,"0.29","2.59","-3.02","62.90","60.14","67.55","54.03","53.45","54.77","211.00","126.00","211.00","156.00","110.00","156.00",60,50,1,7,0,14,0,"false",10,25,"true","true","true","Normal"
26,"COMEX_MINI:MGC1!","5","-144.00","217.00","-361.00","38.64","40.35","37.33","0.96","1.13","0.83","788.00","132,297.00",132,57,75,0,0,0,"-1.09","3.81","-4.81","70.27","80.78","61.64","46.02","48.26","44.40","163.00","163.00","152.00","173.00","137.00","173.00",20,10,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
27,"COMEX_MINI:MGC1!","5","-188.00","420.00","-608.00","39.13","44.23","34.92","0.95","1.29","0.70","678.00","132,264.00",115,52,63,0,0,0,"-1.63","8.08","-9.65","73.13","80.83","65.09","49.70","49.62","49.76","163.00","163.00","152.00","173.00","101.00","173.00",30,10,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
28,"COMEX_MINI:MGC1!","5","-272.00","25.00","-297.00","36.96","41.86","32.65","0.91","1.02","0.81","599.00","140,910.00",92,43,49,0,0,0,"-2.96","0.58","-6.06","78.35","78.61","78.06","50.62","55.60","46.85","163.00","163.00","152.00","112.00","102.00","112.00",40,10,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
29,"COMEX_MINI:MGC1!","5","-797.00","-580.00","-217.00","33.80","31.25","35.90","0.69","0.55","0.82","918.00","140,910.00",71,32,39,0,0,0,"-11.23","-18.13","-5.56","72.25","71.90","72.50","53.85","59.05","49.28","152.00","120.00","152.00","112.00","102.00","112.00",50,10,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
30,"COMEX_MINI:MGC1!","5","-160.00","-98.00","-62.00","34.04","30.43","37.50","0.89","0.87","0.91","585.00","115,840.00",47,23,24,0,0,0,"-3.40","-4.26","-2.58","81.63","95.29","71.00","47.29","47.81","46.73","152.00","120.00","152.00","99.00","99.00","76.00",60,10,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
31,"COMEX_MINI:MGC1!","5","-604.00","-555.00","-49.00","37.24","35.14","39.44","0.87","0.79","0.98","1,670.00","132,231.00",145,74,71,0,0,0,"-4.17","-7.50","-0.69","74.19","78.35","70.32","50.66","54.00","46.93","318.00","163.00","318.00","173.00","149.00","173.00",20,20,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
32,"COMEX_MINI:MGC1!","5","-1,098.00","-653.00","-445.00","35.46","35.29","35.62","0.77","0.73","0.80","1,909.00","132,264.00",141,68,73,0,0,0,"-7.79","-9.60","-6.10","71.54","74.46","68.85","51.37","55.45","47.55","318.00","163.00","318.00","173.00","149.00","173.00",30,20,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
