Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Left Bars,Right Bars,Enable Long Entry,Enable Short Entry,Entry Type,Trigger Distance (ticks),Stop Loss (ticks),Take Profit (ticks),Trade Cutoff Time (ET),Enable Long Breakout,Enable Short Breakout,Breakout Entry Type,Breakout Trigger Distance (ticks),Breakout Stop Loss (ticks),Breakout Take Profit (ticks),Breakout Left Bars,Breakout Right Bars
25,"CME_MINI:MNQ1!","5","380.00","460.00","-80.00","28.13","42.86","16.67","1.40","2.05","0.84","366.00","220,150.00",32,14,18,0,0,0,"11.88","32.86","-4.44","146.67","150.00","140.00","40.87","55.00","33.33","160.00","160.00","160.00","60.00","60.00","60.00","Touch",110,40,200,5,5
26,"CME_MINI:MNQ1!","5","380.00","460.00","-80.00","28.13","42.86","16.67","1.40","2.05","0.84","366.00","220,150.00",32,14,18,0,0,0,"11.88","32.86","-4.44","146.67","150.00","140.00","40.87","55.00","33.33","160.00","160.00","160.00","60.00","60.00","60.00","Touch",120,40,200,5,5
27,"CME_MINI:MNQ1!","5","260.00","440.00","-180.00","25.00","40.00","11.76","1.27","1.96","0.64","366.00","220,187.50",32,15,17,0,0,0,"8.13","29.33","-10.59","152.50","150.00","160.00","40.00","51.11","33.33","160.00","160.00","160.00","60.00","60.00","60.00","Touch",130,40,200,5,5
28,"CME_MINI:MNQ1!","5","400.00","580.00","-180.00","29.41","41.18","17.65","1.33","2.07","0.73","391.00","220,175.00",34,17,17,0,0,0,"11.76","34.12","-10.59","160.00","160.00","160.00","50.00","54.00","47.14","160.00","160.00","160.00","60.00","60.00","60.00","Touch",50,80,320,5,5
29,"CME_MINI:MNQ1!","5","440.00","580.00","-140.00","30.30","41.18","18.75","1.38","2.07","0.77","351.00","220,125.00",33,17,16,0,0,0,"13.33","34.12","-8.75","160.00","160.00","160.00","50.43","54.00","47.69","160.00","160.00","160.00","60.00","60.00","60.00","Touch",60,80,320,5,5
30,"CME_MINI:MNQ1!","5","280.00","420.00","-140.00","28.13","37.50","18.75","1.24","1.78","0.77","487.00","220,150.00",32,16,16,0,0,0,"8.75","26.25","-8.75","160.00","160.00","160.00","50.43","54.00","47.69","160.00","160.00","160.00","60.00","60.00","60.00","Touch",70,80,320,5,5
31,"CME_MINI:MNQ1!","5","280.00","380.00","-100.00","28.13","35.29","20.00","1.24","1.66","0.83","487.00","220,150.00",32,17,15,0,0,0,"8.75","22.35","-6.67","160.00","160.00","160.00","50.43","52.73","48.33","160.00","160.00","160.00","60.00","60.00","60.00","Touch",80,80,320,5,5
32,"CME_MINI:MNQ1!","5","280.00","420.00","-140.00","28.13","37.50","18.75","1.24","1.78","0.77","487.00","220,175.00",32,16,16,0,0,0,"8.75","26.25","-8.75","160.00","160.00","160.00","50.43","54.00","47.69","160.00","160.00","160.00","60.00","60.00","60.00","Touch",90,80,320,5,5
33,"CME_MINI:MNQ1!","5","280.00","460.00","-180.00","28.13","40.00","17.65","1.24","1.92","0.73","487.00","220,150.00",32,15,17,0,0,0,"8.75","30.67","-10.59","160.00","160.00","160.00","50.43","55.56","47.14","160.00","160.00","160.00","60.00","60.00","60.00","Touch",100,80,320,5,5
34,"CME_MINI:MNQ1!","5","280.00","500.00","-220.00","28.13","42.86","16.67","1.24","2.09","0.69","487.00","220,150.00",32,14,18,0,0,0,"8.75","35.71","-12.22","160.00","160.00","160.00","50.43","57.50","46.67","160.00","160.00","160.00","60.00","60.00","60.00","Touch",110,80,320,5,5
35,"CME_MINI:MNQ1!","5","280.00","500.00","-220.00","28.13","42.86","16.67","1.24","2.09","0.69","487.00","220,150.00",32,14,18,0,0,0,"8.75","35.71","-12.22","160.00","160.00","160.00","50.43","57.50","46.67","160.00","160.00","160.00","60.00","60.00","60.00","Touch",120,80,320,5,5
36,"CME_MINI:MNQ1!","5","80.00","460.00","-380.00","25.00","40.00","11.76","1.07","1.92","0.46","487.00","220,137.50",32,15,17,0,0,0,"2.50","30.67","-22.35","160.00","160.00","160.00","50.00","55.56","46.67","160.00","160.00","160.00","60.00","60.00","60.00","Touch",130,80,320,5,5
37,"CME_MINI:MNQ1!","5","380.00","520.00","-140.00","32.35","41.18","23.53","1.28","1.87","0.82","402.00","220,162.50",34,17,17,0,0,0,"11.18","30.59","-8.24","160.00","160.00","160.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",50,120,320,5,5
38,"CME_MINI:MNQ1!","5","440.00","520.00","-80.00","33.33","41.18","25.00","1.33","1.87","0.89","387.00","220,162.50",33,17,16,0,0,0,"13.33","30.59","-5.00","160.00","160.00","160.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",60,120,320,5,5
39,"CME_MINI:MNQ1!","5","280.00","360.00","-80.00","31.25","37.50","25.00","1.21","1.60","0.89","387.00","220,150.00",32,16,16,0,0,0,"8.75","22.50","-5.00","160.00","160.00","160.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",70,120,320,5,5
40,"CME_MINI:MNQ1!","5","280.00","300.00","-20.00","31.25","35.29","26.67","1.21","1.45","0.97","387.00","220,150.00",32,17,15,0,0,0,"8.75","17.65","-1.33","160.00","160.00","160.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",80,120,320,5,5
41,"CME_MINI:MNQ1!","5","280.00","360.00","-80.00","31.25","37.50","25.00","1.21","1.60","0.89","387.00","220,150.00",32,16,16,0,0,0,"8.75","22.50","-5.00","160.00","160.00","160.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",90,120,320,5,5
42,"CME_MINI:MNQ1!","5","280.00","420.00","-140.00","31.25","40.00","23.53","1.21","1.78","0.82","387.00","220,125.00",32,15,17,0,0,0,"8.75","28.00","-8.24","160.00","160.00","160.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",100,120,320,5,5
43,"CME_MINI:MNQ1!","5","280.00","480.00","-200.00","31.25","42.86","22.22","1.21","2.00","0.76","387.00","220,125.00",32,14,18,0,0,0,"8.75","34.29","-11.11","160.00","160.00","160.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",110,120,320,5,5
44,"CME_MINI:MNQ1!","5","280.00","480.00","-200.00","31.25","42.86","22.22","1.21","2.00","0.76","387.00","220,125.00",32,14,18,0,0,0,"8.75","34.29","-11.11","160.00","160.00","160.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",120,120,320,5,5
45,"CME_MINI:MNQ1!","5","60.00","420.00","-360.00","28.13","40.00","17.65","1.04","1.78","0.57","407.00","220,150.00",32,15,17,0,0,0,"1.88","28.00","-21.18","160.00","160.00","160.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",130,120,320,5,5
46,"CME_MINI:MNQ1!","5","460.00","460.00","0.00","26.47","35.29","17.65","1.47","1.92","1.00","312.50","220,150.00",34,17,17,0,0,0,"13.53","27.06","0.00","160.00","160.00","160.00","39.20","45.45","34.29","160.00","160.00","160.00","60.00","60.00","60.00","Touch",50,40,320,5,5
47,"CME_MINI:MNQ1!","5","480.00","460.00","20.00","27.27","35.29","18.75","1.50","1.92","1.04","312.50","220,112.50",33,17,16,0,0,0,"14.55","27.06","1.25","160.00","160.00","160.00","40.00","45.45","35.38","160.00","160.00","160.00","60.00","60.00","60.00","Touch",60,40,320,5,5
