Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Trade Direction,Wick Size Threshold (%),Limit Order Distance (cents),ATR Multiplier for SL,TP (SL multiplier),Cancel Order After X Candles,Minimum Body Size (cents),Maximum Body Size (cents),Risk Per Trade ($),Show Statistics Table,Starting Balance
25,"COINBASE:SUIUSD","15","4,314.23","4,314.23","0.00","25.84","25.84","0.00","1.22","1.22","","2,459.20","101,973.54",267,267,0,0,0,0,"16.16","16.16","","350.26","350.26","","100.27","100.27","","350.83","350.83","","101.16","101.16","","Long Only",0.9,0.017,0.8200000000000001,3.5,22,0.002,0.02
26,"COINBASE:SUIUSD","15","2,516.28","2,516.28","0.00","24.58","24.58","0.00","1.14","1.14","","2,152.52","102,065.32",240,240,0,0,0,0,"10.48","10.48","","350.27","350.27","","100.27","100.27","","350.83","350.83","","101.16","101.16","","Long Only",0.5,0.018000000000000002,0.8200000000000001,3.5,22,0.002,0.02
27,"COINBASE:SUIUSD","15","2,215.60","2,215.60","0.00","24.28","24.28","0.00","1.12","1.12","","2,152.52","102,065.32",243,243,0,0,0,0,"9.12","9.12","","350.27","350.27","","100.27","100.27","","350.83","350.83","","101.16","101.16","","Long Only",0.6,0.018000000000000002,0.8200000000000001,3.5,22,0.002,0.02
28,"COINBASE:SUIUSD","15","3,215.00","3,215.00","0.00","25.10","25.10","0.00","1.17","1.17","","2,252.88","102,108.01",251,251,0,0,0,0,"12.81","12.81","","350.26","350.26","","100.27","100.27","","350.83","350.83","","101.16","101.16","","Long Only",0.7,0.018000000000000002,0.8200000000000001,3.5,22,0.002,0.02
29,"COINBASE:SUIUSD","15","2,613.77","2,613.77","0.00","24.51","24.51","0.00","1.13","1.13","","2,352.93","102,129.36",257,257,0,0,0,0,"10.17","10.17","","350.26","350.26","","100.27","100.27","","350.83","350.83","","101.16","101.16","","Long Only",0.8,0.018000000000000002,0.8200000000000001,3.5,22,0.002,0.02
30,"COINBASE:SUIUSD","15","2,462.74","2,462.74","0.00","24.33","24.33","0.00","1.12","1.12","","2,352.93","102,150.71",263,263,0,0,0,0,"9.36","9.36","","350.26","350.26","","100.27","100.27","","350.83","350.83","","101.16","101.16","","Long Only",0.9,0.018000000000000002,0.8200000000000001,3.5,22,0.002,0.02
31,"COINBASE:SUIUSD","15","3,711.52","3,711.52","0.00","25.61","25.61","0.00","1.20","1.20","","2,810.45","101,897.86",246,246,0,0,0,0,"15.09","15.09","","350.19","350.19","","100.28","100.28","","350.64","350.64","","100.91","100.91","","Long Only",0.5,0.016,0.8400000000000001,3.5,22,0.002,0.02
32,"COINBASE:SUIUSD","15","3,310.61","3,310.61","0.00","25.20","25.20","0.00","1.18","1.18","","2,910.81","101,940.50",250,250,0,0,0,0,"13.24","13.24","","350.19","350.19","","100.28","100.28","","350.64","350.64","","100.91","100.91","","Long Only",0.6,0.016,0.8400000000000001,3.5,22,0.002,0.02
33,"COINBASE:SUIUSD","15","4,310.00","4,310.00","0.00","25.97","25.97","0.00","1.23","1.23","","2,509.24","101,871.20",258,258,0,0,0,0,"16.71","16.71","","350.19","350.19","","100.28","100.28","","350.64","350.64","","100.91","100.91","","Long Only",0.7,0.016,0.8400000000000001,3.5,22,0.002,0.02
34,"COINBASE:SUIUSD","15","4,259.89","4,259.89","0.00","25.86","25.86","0.00","1.22","1.22","","2,558.22","101,881.86",263,263,0,0,0,0,"16.20","16.20","","350.19","350.19","","100.27","100.27","","350.64","350.64","","100.91","100.91","","Long Only",0.8,0.016,0.8400000000000001,3.5,22,0.002,0.02
35,"COINBASE:SUIUSD","15","4,108.47","4,108.47","0.00","25.65","25.65","0.00","1.20","1.20","","2,558.22","101,881.86",269,269,0,0,0,0,"15.27","15.27","","350.20","350.20","","100.28","100.28","","350.64","350.64","","100.91","100.91","","Long Only",0.9,0.016,0.8400000000000001,3.5,22,0.002,0.02
36,"COINBASE:SUIUSD","15","4,011.85","4,011.85","0.00","25.93","25.93","0.00","1.22","1.22","","2,152.29","101,893.53",243,243,0,0,0,0,"16.51","16.51","","350.19","350.19","","100.28","100.28","","351.11","351.11","","100.91","100.91","","Long Only",0.5,0.017,0.8400000000000001,3.5,22,0.002,0.02
37,"COINBASE:SUIUSD","15","3,711.30","3,711.30","0.00","25.61","25.61","0.00","1.20","1.20","","2,152.29","101,850.86",246,246,0,0,0,0,"15.09","15.09","","350.19","350.19","","100.28","100.28","","351.11","351.11","","100.91","100.91","","Long Only",0.6,0.017,0.8400000000000001,3.5,22,0.002,0.02
