Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Trade Direction,Wick Size Threshold (%),Limit Order Distance (cents),ATR Multiplier for SL,TP (SL multiplier),Cancel Order After X Candles,Minimum Body Size (cents),Maximum Body Size (cents),Risk Per Trade ($),Show Statistics Table,Starting Balance
30,"COINBASE:SUIUSD","5","2,333.75","2,333.75","0.00","32.72","32.72","0.00","1.21","1.21","","1,637.92","23,811.07",162,162,0,0,0,0,"14.41","14.41","","250.35","250.35","","100.32","100.32","","251.02","251.02","","101.18","101.18","",1,0.018,0.98,2.5,8,0.005
31,"COINBASE:SUIUSD","5","4,470.47","4,470.47","0.00","34.78","34.78","0.00","1.33","1.33","","1,423.80","23,636.83",207,207,0,0,0,0,"21.60","21.60","","250.27","250.27","","100.36","100.36","","251.10","251.10","","101.44","101.44","",0.6,0.013,1,2.5,8,0.005
32,"COINBASE:SUIUSD","5","4,218.22","4,218.22","0.00","34.27","34.27","0.00","1.30","1.30","","1,424.17","23,656.23",213,213,0,0,0,0,"19.80","19.80","","250.27","250.27","","100.37","100.37","","251.10","251.10","","101.82","101.82","",0.7,0.013,1,2.5,8,0.005
33,"COINBASE:SUIUSD","5","4,668.72","4,668.72","0.00","34.70","34.70","0.00","1.33","1.33","","1,524.26","23,617.44",219,219,0,0,0,0,"21.32","21.32","","250.28","250.28","","100.37","100.37","","251.10","251.10","","101.82","101.82","",0.8,0.013,1,2.5,8,0.005
34,"COINBASE:SUIUSD","5","4,767.87","4,767.87","0.00","34.67","34.67","0.00","1.32","1.32","","1,524.26","23,614.21",225,225,0,0,0,0,"21.19","21.19","","250.27","250.27","","100.36","100.36","","251.10","251.10","","101.82","101.82","",0.9,0.013,1,2.5,8,0.005
35,"COINBASE:SUIUSD","5","4,166.13","4,166.13","0.00","33.77","33.77","0.00","1.27","1.27","","1,824.94","23,614.21",231,231,0,0,0,0,"18.04","18.04","","250.27","250.27","","100.36","100.36","","251.10","251.10","","101.82","101.82","",1,0.013,1,2.5,8,0.005
36,"COINBASE:SUIUSD","5","5,675.24","5,675.24","0.00","36.92","36.92","0.00","1.46","1.46","","1,467.29","23,654.18",195,195,0,0,0,0,"29.10","29.10","","250.28","250.28","","100.36","100.36","","251.10","251.10","","101.44","101.44","",0.6,0.013999999999999999,1,2.5,8,0.005
37,"COINBASE:SUIUSD","5","5,524.78","5,524.78","0.00","36.50","36.50","0.00","1.43","1.43","","1,467.29","23,670.34",200,200,0,0,0,0,"27.62","27.62","","250.28","250.28","","100.36","100.36","","251.10","251.10","","101.44","101.44","",0.7,0.013999999999999999,1,2.5,8,0.005
38,"COINBASE:SUIUSD","5","5,975.28","5,975.28","0.00","36.89","36.89","0.00","1.46","1.46","","1,567.37","23,673.57",206,206,0,0,0,0,"29.01","29.01","","250.29","250.29","","100.36","100.36","","251.10","251.10","","101.44","101.44","",0.8,0.013999999999999999,1,2.5,8,0.005
39,"COINBASE:SUIUSD","5","5,925.20","5,925.20","0.00","36.67","36.67","0.00","1.44","1.44","","1,567.37","23,683.27",210,210,0,0,0,0,"28.22","28.22","","250.29","250.29","","100.35","100.35","","251.10","251.10","","101.44","101.44","",0.9,0.013999999999999999,1,2.5,8,0.005
